offer_id,category,cluster_id,brand,title,description,price,specTableContent
12799263,Camera_and_Photo,98343,," ""Canon EOS 80D - body only"" "" Canon only 1263C004 Digital Cameras CDW.com","""Whether raising your game to SLR level photography or having fun with a feature-rich, versatile SLR you can use pretty much anywhere, the EOS 80D camera is your answer. It features an impressive 45-point all cross-type AF system that provides high-speed, highly precise AF in virtually any kind of light. To help ensure photographers don't miss their shot, an Intelligent Viewfinder with approximately 100% coverage provides a clear view and comprehensive image data. Improvements like a powerful 24.2 Megapixel (APS-C) CMOS sensor and Dual Pixel CMOS AF for Live View shooting enhance the EOS 80D's performance across the board. Complementing the EOS 80D's advanced operation are built-in wireless connectivity and Full HD 60p movies that can be saved as MP4s for easy sharing. Merging power, precision and operability, the EOS 80D is a dynamic SLR camera for anyone ready to realize their creative vision."" ","""$"", ""1,199.00""",
11282313,Camera_and_Photo,813938,"""Sandisk""@en"," ""Sandisk 64GB Extreme Pro Compact Flash Card""@en","""Sandisk 64GB Extreme Pro Compact Flash Card
Harness the power of the card worthy of your camera. Stress-tested for extreme shock, vibration, temperature and humidity, you can take your extended shots and video to the extreme—no matter what.
Now there's a memory card fast enough to keep up with your advanced DSLR: The SanDisk Extreme® ProTM CompactFlash® card. With lightning-fast (up to 90 MB/s* read/write) speed, you'll be able to capture more continuous burst shooting-and get the most out of your professional digital SLR camera. And with up to 64GB** of storage, you'll be ready for more RAW+JPEG and high-def video.""@en ",,
10360265,Camera_and_Photo,90856,"""SanDisk""@en-US"," ""SanDisk Extreme PRO 64GB up to 95MB/s UHS-I/U3 SDXC Flash Memory Card - SDSDXPA-064G-X46""@en-US ""Computer Accessories & Peripherals Page 53 | 5 Free Hosting""@en-US","""Compromise nothing with SanDisk Extreme Pro SDHC and SDXC UHS-I cards.""@en-US ",,
128426,Camera_and_Photo,167693,"""GoPro""@en"," ""GoPro Dual Battery Charger""@en Charger - AHBBP-301 Abt""@en",,,
7341213,Camera_and_Photo,353359,," ""Panasonic Lumix GX Vario 12-35mm f/2.8 II Asph. Power OIS - Prijzen ""@NL Tweakers""@NL",,," Categorie Cameralenzen Merk Panasonic Productserie Lumix GX Vario Product Panasonic Lumix GX Vario 12-35mm f/2.8 II Asph. Power OIS Uitvoering Panasonic Lumix GX Vario 12-35mm f/2.8 II Asph. Power OIS EAN 5025232862900 SKU H-HSA12035, H-HSA12035E Tweakers ID 699971 Productprijs € 945,- Pakketpost € 0,- iDeal € 0,- Totaal € 945,- Onjuiste prijs melden Productprijs € 945,- Opsturen vanaf €50,- € 0,- iDeal € 0,- Totaal € 945,- Onjuiste prijs melden Productprijs € 958,52 Pakketpost (boven €20,-) € 0,- iDeal € 0,- Totaal € 958,52 Onjuiste prijs melden Productprijs € 999,- Pakketpost € 0,- iDeal € 0,- Totaal € 999,- Onjuiste prijs melden Productprijs € 999,- Pakketpost max. €12,- € 0,- iDeal € 0,- Totaal € 999,- Onjuiste prijs melden Productprijs € 999,- Pakketpost Nederland (vanaf € 50,-) € 0,- iDEAL € 0,- Totaal € 999,- Onjuiste prijs melden Productprijs € 999,- Pakketpost Nederland (vanaf € 75,-) € 0,- iDeal € 0,- Totaal € 999,- Onjuiste prijs melden Productprijs € 999,- Pakketpost - Voor 23.59 besteld, morgen gratis thuisbezorgd! € 0,- iDeal € 0,- Totaal € 999,- Onjuiste prijs melden Productprijs € 999,- Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 999,- Onjuiste prijs melden Productprijs € 999,- Pakketpost (vanaf € 50,-) € 0,- iDeal € 0,- Totaal € 999,- Onjuiste prijs melden Productprijs € 999,- Pakketpost vanaf € 0,- iDeal € 0,- Totaal € 999,- Onjuiste prijs melden Productprijs € 999,- Pakketpost Nederland (vanaf € 75,-) € 0,- iDeal € 0,- Totaal € 999,- Onjuiste prijs melden Productprijs € 999,- Pakketpost (vanaf € 100,-) € 0,- iDeal € 0,- Totaal € 999,- Onjuiste prijs melden Productprijs € 1.040,04 Pakketpost vanaf € 99,- € 5,95 iDeal € 0,50 Totaal € 1.046,49 Onjuiste prijs melden"
4738051,Camera_and_Photo,11569,"""Transcend"""," ""Transcend TS64GSDXC10 CVK 64GB 9p SDXC Class 10 Secure Digital Extended Capacity Card Retail"""," ""TS64GSDXC10 CVK 64GB 9p SDXC Class 10 Secure Digital Extended Capacity Card Retail""","""USD"", ""62.85""",
1760020,Camera_and_Photo,13981701,"""Canon""@en"," ""Canon EOS Rebel T5 (with 18-55mm Lens)""@en Prices - CNET""@en",,,
8246047,Camera_and_Photo,5837496,," "" SanDisk Extreme 64GB Compact Flash Card ""@en - Optics4Birding","""
                            The SanDisk 64GB Extreme Compact Flash Memory Card provides ultra fast, reliable photo/video storage. This card features a read speed of up to 120 MB/s and a write speed of up to 85 MB/s. Ultra Direct Memory Access 7 (UDMA-7) ensures optimal performance. When paired with a UDMA-compliant DSLR camera, this card guarantees fast, high-quality photo and video capture. Enjoy the security of a limited lifetime warranty.
                        ""@en ",,
17325938,Camera_and_Photo,15036762,," ""Fujifilm FP-3000B Instant Black and White Film NO LONGER AVAILABLE-""@en "" | Unique Photo ""@en","""
	Rich gradation and exceptional resolution
	Stability and quality you can count on
	Significantly enhanced film handling efficiency saves precious time


	No longer available

""@en ",,
8420324,Camera_and_Photo,151116,"""
                        Canon
        		    ""@en"," ""Canon EF Lens - 50 mm F/1.8 Canon (Import)""@en "" (Import) | Lenses at Unique Photo ""@en","""
    			
	- Imported Standard & Medium Telephoto Lens 
	- Improved results resulting from increased maximum aperture and lower ISO 
	- Features Gaussian Optics 
	- 46 Diagonal Angle of View 
	- 50mm Focal Length 
	- 1.5' Closest Focusing Distance 
	- Excellent Color Balance 
	- Compact and Lightweight


	Unique Photo offers a one (1) year warranty against manufacturing defects on all direct import items we sell. 
	More Info


    		""@en ",,
3612818,Camera_and_Photo,11569,"""Transcend"""," ""Transcend TS64GSDXC10 CVK 64GB 9p SDXC Class 10 Secure Digital Extended Capacity Card"""," ""TS64GSDXC10 CVK 64GB 9p SDXC Class 10 Secure Digital Extended Capacity Card""","""USD"", ""62.85""",
2512633,Camera_and_Photo,1376956,"""Sony"""," ""Sony DSCW800/B 20.1 MP Digital Camera (Black)"" ""Digital Cameras | Ultimate Shop""","""Sony DSCW800/B 20.1 MP Digital Camera with 2.7-Inch LCD (black)"" ",,
587752,Camera_and_Photo,33076,"""Vanguard (USA), Inc.""@en"," "" Vanguard Alta Pro 263AT - tripod ""@en, ""Vanguard tripod""@en Prices CNET""@en",,,
12577428,Camera_and_Photo,464821,," ""Sony Alpha a7 Mirrorless Digital Camera with FE 28-70mm f/3.5-5.6 OSS Lens""@en Lens - Fumfie.com""@en",,,
5363208,Camera_and_Photo,777691,," ""Toro 88500 Cordless Batteries Reviews & Ratings""@en Ratings @ Power Equipment Direct.com""@en",,,
4571072,Camera_and_Photo,1359284,," ""Sony - 30mm f/3.5 Macro Lens for Most Sony NEX Compact System Cameras Silver""@en-US","""Designed for use with most Sony NEX compact system cameras with an E-mount, this Sony SEL30M35 30mm f/3.5 lens enables you to capture crisp, detailed macro photos and videos. DMF (direct manual focus) lets you attain precise focusing results.""@en-US ",,
15838615,Camera_and_Photo,13865,," ""Canon BG-E21 Battery Grip voor EOS 6D mark II - Prijzen ""@NL Tweakers""@NL",,," Categorie Camera-accessoires Merk Canon Product Canon BG-E21 Battery Grip voor EOS 6D mark II Uitvoering Canon BG-E21 Battery Grip voor EOS 6D mark II EAN 4549292087512 SKU 2130C001, 2130C001AA Tweakers ID 986613 Productprijs € 189,- Pakketpost € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Pakketpost - Voor 23.59 besteld, morgen gratis thuisbezorgd! € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Pakketpost (vanaf € 50,-) € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Pakketpost Nederland € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Pakketpost Benelux € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 189,- Opsturen vanaf €50,- € 0,- iDeal € 0,- Totaal € 189,- Onjuiste prijs melden Productprijs € 190,- Pakketpost (boven €20,-) € 0,- iDeal € 0,- Totaal € 190,- Onjuiste prijs melden Productprijs € 190,95 Pakketpost € 3,95 iDeal € 0,- Totaal € 194,90 Onjuiste prijs melden Productprijs € 196,90 Pakketpost max. €12,- € 0,- iDeal € 0,- Totaal € 196,90 Onjuiste prijs melden Productprijs € 197,- Pakketpost (vanaf € 50,-) € 0,- iDEAL € 0,- Totaal € 197,- Onjuiste prijs melden Productprijs € 199,- Pakketpost Nederland (vanaf € 75,-) € 0,- iDeal € 0,- Totaal € 199,- Onjuiste prijs melden Productprijs € 199,- Pakketpost Nederland (vanaf € 75,-) € 0,- iDeal € 0,- Totaal € 199,- Onjuiste prijs melden Productprijs € 193,45 Pakketpost vanaf € 99,- € 5,95 iDeal € 0,50 Totaal € 199,90 Onjuiste prijs melden"
2399067,Camera_and_Photo,11992857,," ""Kamera GoPro Hero3 Silver""@id Silver | Variasi MX""@id","""Kamera GoPro Hero3 Silver""@id ",,
1137591,Camera_and_Photo,1587537,"""Sony"""," ""Sony AS30V High Definition POV Action Video Camera HDR-AS30V"" ""Body Mounted Cameras - Page 2 | All Fitness Gadgets""","""Bring on the action with the only mountable camera that captures it all in legendary Sony video quality. Shoot shake-free with image stabilization and enjoy Wi-Fi connectivity with NFC that lets you remote control, view and transfer with your smartphone. GPS maps your location and speed, while you record in Full HD 1080/60p or even 4x slo mo. It's ready, are you?"" ",,
12189397,Camera_and_Photo,1494886,," ""Sony Alpha a7 / ILCE7 Mirrorless Digital Camera""@en Camera - Fumfie.com""@en",,,
10657225,Camera_and_Photo,3223217,"""GoPro""@en-US"," ""GoPro HERO3: Black Edition""@en-US ""Camcorders | EISF""@en-US","""DECENT FEATURES of the GoPro HERO3 Black Edition Adventure Camera Wearable, mountable design Immersive, wide angle capture of your favorite activities Professional quality HD video and 12MP photos Built-in Wi-Fi enables remote control Included Wi-Fi Remote or live video preview and remote control on smartphones and tablets running the free GoPro app Rugged housing is waterproof to 197ft/60M and captures sharp images above and below water Compatible with all GoPro mounts for attaching to gear, body, helmets, vehicles and more Compatible with LCD Touch BacPac and second generation Battery BacPac Backwards compatible with older generation BacPacs Video looping Continuous photo Simultaneous photo video Protune, manual white balance controls and more What's Included HERO3 Black Edition Camera 197' / 60m Waterproof Housing Wi-Fi Remote Wi-Fi Remote Key Ring Remote Charging Cable Rechargeable Li-ion Battery QR Buckle, J-Hook, 3-way Pivot 1 Curved 1 Flat Adhesive Mount Assorted Mounts and Hardware The SPECS of the GoPro HERO3 Black Edition Adventure Camera Professional 4k Cinema 12/2.7k Cinema 30/1440p 48 fps/1080p 60 fps/960p 100 fps/720p 120 fps/WVGA 240 fps and more video capture 12MP photo capture with 30 fps burst Wi-Fi Built-In Wi-Fi Remote Compatible (included) GoPro App Compatible (FREE) Professional Low-Light Performance 197' / 60m Waterproof Housing Assorted mounts and hardware included for attaching to helmets, gear and more Single Unit: Dims 3.94 x 3.94 x 9.65"" Single Unit: Dims 10 x 10 x 24.5 cm Inner Pack(6): Dims 9.06 x 13 x 10.8"" Inner Pack(6): Dims 23 x 33 x 27.5 cm Single Unit: Weight 19.29 oz / 547 g This item is NOT eligible for High Altitude Rewards Point bonuses, Rewards Promotions, or Affiliate Cash Back. Please don't hate us. This product can only be shipped within the United States. Please don't hate us.""@en-US ",,
14931057,Camera_and_Photo,522601,"""Sony"""," ""Sony SAL14TC MILC/SLR Tele lens White camera lense"" ""Product data Sony lense (SAL14TC 4905524341119)""","""
                More>>>
                
                
                                    
                        
                             Sony SAL14TC MILC/SLR Tele lens White camera lense:
                            The official marketing text of Sony SAL14TC MILC/SLR Tele lens White camera lense as supplied by the manufacturer

                            - Converter lens that extends the focal 1.4 times.
- Compatible with 70-200mm F2.8G (SAL-70200G) and 300mm F2.8 (SAL-300F28G).

                        
                    
                                                
                                            
                            Short summary description Sony SAL14TC MILC/SLR Tele lens White camera lense:
                            This short summary of the Sony SAL14TC MILC/SLR Tele lens White camera lense data-sheet is auto-generated and uses the product title and the first six key specs.
                            Sony SAL14TC, MILC/SLR, 5/4, Tele lens, Sony A, Full frame, White
                        
                                                                
                            Long summary description Sony SAL14TC MILC/SLR Tele lens White camera lense :
                            Sony SAL14TC. Component for: MILC/SLR, Lens structure (elements/groups): 5/4, Lens type: Tele lens. Color of product: White, Mounting type: Bayonet. Diameter: 2.52"" (6.4 cm), Length: 0.787"" (2 cm), Weight: 6 oz (170 g). Dimensions (WxDxH): 0.787 x 2.52 x 2.52"" (20 x 64 x 64 mm)
                            This is an auto-generated long summary of Sony SAL14TC MILC/SLR Tele lens White camera lense based on the first three specs of the first five spec groups.


                        
                                    
            "", ""
                                    Long product name Sony SAL14TC MILC/SLR Tele lens White camera lense
                    :
                    The short editorial description of Sony SAL14TC MILC/SLR Tele lens White camera lense
                    
                    SAL-14TC - 1.4X Teleconverter
                            "" ",,
7087790,Camera_and_Photo,627813,," ""Used Panasonic 7-14mm f/4.0 Lumix G Vario ASPH.L - Excellent""@en "" Mirrorless Used ""@en",,,
15458992,Camera_and_Photo,64557,," ""Wireless AC Day/Night HD Mini Bullet Cloud Camera""@nb Camera | D-Link Norge""@nb","""
              The DCS-7000L Wireless AC Day/Night HD Mini Bullet Cloud Camera is a mydlink-enabled IP surveillance camera that lets you monitor an area 24 hours a day. Built-in Wireless AC technology gives you better streaming and increased reliability; and because it’s mydlink-enabled, you can check on things right from your mobile device.
				
					
					
						
							Download the datasheet.
						
					
				
              
				 
	                        List Retailers
	                        
				      
              
            ""@nb ",, Version Description Date 1.05.02 Firmware 20.10.2016 Download 1.02.05 Firmware 19.10.2015 Download 1.03.00 Firmware 16.10.2015 Download Firmware Release notes included 1.01.01 Firmware Release notes included 09.01.2015 Download Firmware Release notes included 1.00.04 Firmware Release notes included 25.11.2014 Download
17119150,Camera_and_Photo,129207,," ""Sigma 10-20mm 1: 3.5 HSM Canon DC"" DC - Foto Erhardt""",,,
6139101,Camera_and_Photo,7899107,"""Panasonic""@en"," ""Panasonic Black Lumix FZ200 12.1 Megapixel Digital Camera""@en ""Accessories For Panasonic Camera - DMC-FZ200K Abt""@en",,,
637167,Camera_and_Photo,56901,"""Canon""@en, ""Null""@en"," "" Canon RS 60E3 - camera remote control Series ""@en, ""Canon RS-60E3 control""@en Specs CNET""@en",,,
13891749,Camera_and_Photo,4697658,"""Nilox"""," ""Nilox Remote Control F60 Evo"" Evo buy and offers on Goalinn""","""
		Product description Nilox Remote Control F60 Evo 
		 
		
			Automatic translation
			Original description available here
		
		
		
			The Remote Control from Nilox allows you to remotely operate your EVO action cameras, such as the F-60 EVO. With the Remote control, you can start/stop video record, take photos, change the angle of view, and set the main camera parameters.Features:- Triggers Record Start/Stop.- Parameter Adjustment.
			Do not wait any longer and buy Nilox Remote Control F60 Evo with the best sending conditions and at the best price. In addition, at goalinn you can find other Action cameras accessories products in the Electronics category that can complement your order. Buy Nilox Remote Control F60 Evo and receive it as soon as possible. Have a look on our Electronics deals and choose our best offers. 
			
				
					
				
				
				 
				
					Click on the following link to get more information about:
					Specifications
				
			
			
				
					
				
				
					Click on the following link to get more information about:
					Manual
				
			
			
				
					Size chart
				
			
		
	"" ",,
4234469,Camera_and_Photo,190717,"""Fujifilm""@en"," ""Yellow Fujifilm Instax Mini 8 Camera""@en "" Cameras & Accessories ""@en","""Capture the moment - instantly! Cute and compact, this yellow Fujifilm Instax Mini 8 camera is also easy to use. It automatically determines the best settings for your scene and immediately prints your photos after they have been taken.  Fujifilm Instax Mini 8 Camera Light yellow color Brightness adjustment dial Auto settings: Indoors, Cloudy, Slightly Cloudy, Sunny & Bright Shutter speed 1/60 second High-key mode Constant firing flash Flash range: .6m - 2.7m Picture size: 62x46mm Requires 2 LR6/AA-size 1.5V alkaline batteries Batteries not included Capacity: 10 film packs Dimensions: 116mm x 118.3mm x 68.2mm  With its small size, the yellow Fujifilm Instax Mini 8 is easy to slip into your purse. You'll never miss a photo moment again!""@en ",,
9417456,Camera_and_Photo,2722696,," ""Nikon D5100 Digital SLR Camera With 18-55mm VR Lens""@en Lens - Fumfie.com""@en",,,
9597761,Camera_and_Photo,180097,"""Canon""@en"," ""Canon imageFORMULA DR-F120 Sheetfed Scanner - 600 dpi Optical ""@en | 9017B003 Novatech""@en","""24-bit Color - 8-bit Grayscale - USB""@en ",,
15480769,Camera_and_Photo,905046,," ""Caméra HD panoramique horizontal/vertical à vision diurne et nocturne""@fr ""DCS-5030L Caméra nocturne | D-Link France""@fr","""
              La caméra HD panoramique horizontal/vertical à vision diurne et nocturne DCS-5030L offre un éventail de fonctionnalités pour vous aider à surveiller efficacement des zones étendues de votre domicile ou de votre petite entreprise à toute heure du jour ou de la nuit. Un port pour carte microSD intégré vous permet d'enregistrer des vidéos directement sur la caméra sans utiliser d'ordinateur. Vous pouvez configurer la caméra pour qu’elle enregistre uniquement lorsqu'un mouvement ou un son est détecté.

				
					
					
						
							Télécharger la fiche technique.
						
					
				
              
				 
	                        Voir la liste de nos partenaires
	                        
				      
              
            ""@fr ",,
3852205,Camera_and_Photo,761625,"""GoPro""@en"," ""GoPro Suction Cup Mount""@en Mount AUCMT-302 - Filmtools""@en","""
Attach your GoPro to cars, boats, motorcycles and more
Industrial-strength suction cup proven at speeds of 150+ mph
Engineered to provide a broad range of motion and stability
Quick release base makes moving between shots and locations quick and convenient
Warranty: One year
""@en ",,
3224732,Camera_and_Photo,332218,," ""Canon EF 24-70mm F2.8L II USM ""@en "" Canon | Digital SLR Camera Aden Cameras Toronto Canada Store","""
                         
** For purchase inquires, please call 416-977-9711 or email us at info@adencamera.com. **
A ring-type USM and high-speed CPU with optimized AF algorithms ensure silent, fast autofocusing. The secon version of the Canon EF 24-70mm F2.8 lens is constructed with improved dust sealing and water resistance, while fluorine coatings on the front and rear lens reduce fingerprints and smearing. A circular 9-blade diaphragm gives beautiful, soft backgrounds. A zoom lock lever locks the zoom position at the wide end for safe transporting while attached to an EOS DSLR camera over the shoulder.
Large aperture L-Series standard zoom lens that combines high image quality and enhanced durability. Constant f/2.8 maximum aperture for effective imaging in low light and shallow depth of field. New optical design utilizes one Super UD lens element and two UD lens elements to minimize chromatic aberration in the outer area at wide-angle; as well as eliminates color blurring around the edges of the subject, for images with high resolution and contrast. 
Main Features:

Focal Length & Maximum Aperture: 24-70mm 1:2.8
Lens Construction: 18 elements in 13 groups
Diagonal Angle of View: 84deg-34deg
Focus Adjustment: Inner-focusing with USM
Closest Focusing Distance: 0.38m / 1.25 ft.
Zoom System: Rotating type
Filter Size: 82mm
Max. Diameter x Length, Weight: 3.5"" x 4.4"", 28.4oz.. / 88.5 x 113mm, 805g
UD, Super UD and Aspherical Elements
Ultrasonic Focus Motor
Manual Focus Override
Lens Coatings Minimize Ghosting
Highly Resistant to Dust and Water
Fluorine Coating Reduces Smears
9-Blade Circular Diaphragm
Zoom Lock Lever For Safe Transportin 


Authorized Canon Canada Pro Dealer 1 Year Canon (International)Canada and USA Warranty
                    ""@en ",," Manufacturer: Canon Sku #: 5175B002 Our Price: $1,999.00 Ends 12/23/2017 Save: $780.99 MSRP: $2,779.99 Quantity:   Availability: In Stock FREE SHIPPING WITHIN CANADA!"
5204801,Camera_and_Photo,174886,," ""Arlo Smart Home, Black UV-Resistant Silicone Skins Pack for Wireless CCTV HD Security Camera""@en Camera LN68579 - VMA1200B-10000S | SCAN UK""@en Home","""Arlo Smart Home, Black UV-Resistant Silicone Skins Pack for Wireless CCTV Security Camera by NETGEAR             ""@en ",,
15829020,Camera_and_Photo,244429,," ""GoPro Wi-Fi Remote Accessory Kit""@en "" GoPro | Unique Photo ""@en","""
	- Mount your Wi-Fi Remote to your gear 
	- Wear your Wi-Fi Remote on your wrist or neck 
	- Compatible with: GoPro W-Fi Remote

""@en ",,
3940599,Camera_and_Photo,13865,," ""CANON Poignée Grip BG-E21 (Eos 6D Mark II)""@fr II) - 4549292087512 Avis""@fr",,,
2953020,Camera_and_Photo,1076628,"""Kingston"""," ""Kingston Digital 16GB MicroSDHC UHS-I U3 Action Card, 90R/45W & SD Adapter (SDCAC/16GB)"" ""Camera Photo Accessories - Page 5361 | All Tech Toys""","""Null"" ",,
11737734,Camera_and_Photo,1575724,"""Canon""@en"," ""EOS 5D Mark IV Body""@en ""Canon EOS Body | Canon Online Store""@en","""Digital SLR Camera""@en ",, AF Points and AF Patterns AF Points (Max.) Dual cross-type AF points at f/2.8 and f/5.6 5 Cross-type AF points at f/4.0 and f/5.6 20 Cross-type AF points at f/5.6 and f/8 21 Horizontal-line sensitive AF points at f/5.6 20 Horizontal-line sensitive AF points at f/8 61 AF Point Brightness One center AF point focusing at f/2.8 EV -3 to 18 Four AF points at the top/bottom center focusing at f/2.8 EV -2 to 18 One center AF point focusing at f/5.6 and f/8 EV -1.5 to 18 Peripheral AF points focusing at f/5.6 and f/8 EV -0.5 to 18 Shooting Mode ISO Settings No Flash With Flash Scene Intelligent Auto ISO 10012800 ISO 1001600 P/Tv/Av/M ISO 10032000*1 ISO 400 fixed*1*2*3 B ISO 400 fixed*1 Configuration Shooting Method Battery Temperature Possible Shots Camera Body Only Viewfinder shooting LP-E6N At 73°F/23°C 900 At 32°F/0°C 850 Live View Shooting LP-E6N At 73°F/23°C 300 At 32°F/0°C 280 With Battery Grip BG-E20 Viewfinder shooting LP-E6N x2 At 73°F/23°C 1800 At 32°F/0°C 1700 Live View Shooting LP-E6N x2 At 73°F/23°C 600 At 32°F/0°C 560
6463278,Camera_and_Photo,395454,"""Go Pro"""," ""Soporte Frontal Para Casco"" ""Go Pro Soporte Casco - Accesorios Cámaras de Vídeo Electrónica y Orientación en Barrabes.com""","""
                Soporte que permite posicionar tu cámara a bajo perfil al frente de tu casco, como un faro. También extiende la cámara hacia afuera frente al casco para tomar vídeo y fotos de tí mismo.
Compatible con TODAS las Cámaras HD HERO Originales + las HD HERO2 Profesionales.
Construcción de policarbonato y carcasa con tuercas y tornillos de acero inoxidable.

"" ",,
16583476,Camera_and_Photo,7542271,," "" LUMIX® GF1K Series 12.1 Megapixel Interchangeable Lens Camera Kit DMC-GF1K-K ""@en, ""@en ""Panasonic Product Support - DMC-GF1K-K""@en","""
Features

  Pro-level picture quality in an ultra compact design 
  High Definition AVCHD Lite Movie Recording 
  Intelligent Auto Mode with ""Peripheral Defocus"" 
  Kit includes 14-45mm, f3.5-5.6 micro four thirds lens

""@en ",,
5798661,Camera_and_Photo,857273,," ""SOPORTE 3 MODOS CAMARA GOPRO""","""SOPORTE 3 MODOS PARA CAMARA GOPRO"" ",,
13490347,Camera_and_Photo,13642110,," ""Canon EOS Rebel SL1/100D DSLR Camera with EF-S 18-55mm f/3.5-5.6 IS STM Lens""@en Lens - Fumfie.com""@en",,,
4918770,Camera_and_Photo,1343577,"""GoPro"""," ""GoPro Headstrap Mount + Quick Clip (GoPro Official Mount)"" ""Professional Video Accessories | All Tech Toys""","""Includes a Head Strap and a Quick Clip for a variety of head- mounting options. Fully adjustable to fit all sizes, the Head Strap can be worn over a helmet or directly on your head to capture footage from a headlamp-like perspective. The Quick Clip enables ultra-compact, low-profile mounting, and can be used to attach your GoPro to a backwards baseball cap or other 3mm to 10mm thick object."" ",,
7776082,Camera_and_Photo,859876,," ""Canon EF 100mm f/2.8L Macro IS USM""@en "" Canon USM prime lens for EOS SLR cameras at Crutchfield.com ""@en","""Macro prime lens for Canon EOS SLR cameras""@en ",, General Brand Compatibility Canon Image Stabilization Yes Focal Length 100mm Maximum Aperture f/2.8 Weight 22 ounces Parts Warranty 1 Year Labor Warranty 1 Year
2837013,Camera_and_Photo,395454,"""GoPro""@en"," ""GoPro Helmet Front Mount""@en Mount - AHFMT-001""@en",,,
13108133,Camera_and_Photo,1150583,," ""Caméra mydlink Cloud d'extérieur PoE HD""@fr ""DCS-2310L Caméra HD | D-Link France""@fr","""
              Ces caméras Cloud sont conçues pour une utilisation à l'extérieur et disposent d'un boîtier étanche qui les protège de la poussière et de la pluie. Un capteur d'image de l'ordre du mégapixel vous offre des instantanés de haute qualité et des vidéos avec des résolutions allant jusqu'à 720p en HD. Vous pouvez même observer de plus près grâce à la fonction ePTZ qui vous permet de réaliser un zoom avant, un zoom arrière ou un panoramique afin de surveiller facilement une large zone.

				
					
					
						
							Télécharger la fiche technique.
						
					
				
              
				 
	                        Voir la liste de nos partenaires
	                        
				      
              
            ""@fr ",,
11018052,Camera_and_Photo,15299735,," ""Manfrotto Pro Video Head 75mm (MVH502A) - Reviews ""@NL Tweakers""@NL",,, Categorie Camera-accessoires Merk Manfrotto Product Manfrotto Pro Video Head 75mm (MVH502A) Uitvoering Manfrotto Pro Video Head 75mm (MVH502A) EAN 8024221603873 SKU MVH502A Tweakers ID 341128
2754501,Camera_and_Photo,5549301,"""Case Logic""@en-US"," ""Case Logic SLRC-202 Medium SLR Camera Bag (Black)""@en-US ""Bags & Cases - Page 5 | EISF""@en-US","""The Caselogic SLRC-202 Medium SLR Camera Bag (Black) is Compatible with most SLRs with a zoom lens. Patent pending hammock system suspends your SLR above the bottom of case, providing superior impact protection. Water-proof EVA base withstands the elements and allows the case to stand up on its own. Memory foam on interior helps protect your delicate LCD screen. Two large side compartments store additional lenses and accessories (compartment dimensions 6' x 4' x 3.5'). Zippered compartments on front and rear of case stores memory cards, batteries and other small accessories Removable, padded shoulder strap. Internal Dimensions: 7.5' x 6.5' x 4.25' 25 Year Warranty!""@en-US ",,
8707752,Camera_and_Photo,485794,," ""Fujifilm WLC-X100 Zilver - Prijzen ""@NL Tweakers""@NL",,," Categorie Camera-accessoires Merk Fujifilm Product Fujifilm WLC-X100 Uitvoering Zilver EAN 0074101016246 SKU 16260298 Tweakers ID 371776 Productprijs € 262,- Pakketpost Benelux € 0,- iDeal € 0,- Totaal € 262,- Onjuiste prijs melden"
8621585,Camera_and_Photo,291417,"""Dsk"""," ""Dsk NetPower 6"" 6 köp och erbjuder Smashinn""","""
		Produktbeskrivning Dsk NetPower 6 
		 
		
			Automatisk översättning
			Ursprungliga beskrivningen är tillgänglig här
		
		
		
			
			Med Dsk NetPower 6 kan du njuta av dina fritidsaktiviteter utan komplikationer. Om du gillar märket Dsk och deras produkter, kolla in de olika kategorierna och Elektronikprodukterna som du letar efter och beställ så snart du kan och få dina varor levererade direkt till din dörr inom några dagar. Vårt mål på smashinnär att göra produkter av hög kvalitet tillgängliga världen över och med en bra leveransservice. 
			
				
					
				
				
				 
				
					Klicka på följande länk för att få mer information om:
					Specifikationer
				
			
			
				
					
				
				
					Klicka på följande länk för att få mer information om:
					Manual
				
			
			
				
					Storlekstabell
				
			
		
	"" ",,
2900433,Computers_and_Accessories,387759,," ""Transcend 64GB microSDXC UHS-I 300x, Class 10""@en 300x 10 (TS64GUSDU1)""@en",,,
369716,Camera_and_Photo,142977,"""Sony""@en-US"," ""Sony RMTDSLR2 Wireless Remote for Alpha & NEX, (Black)""@en-US ""Accessories - Page 878 | EISF""@en-US","""Enjoy remote access to your Sony Î± Alpha & NEX digital camera with this wireless remote commander.""@en-US ",,
